EmployeeID,Age,Gender,Department,JobRole,EducationLevel,MaritalStatus,MonthlyIncome,YearsAtCompany,YearsInCurrentRole,JobSatisfaction,WorkLifeBalance,OverTime,PerformanceRating,Attrition
7582,51,Male,Operations,Manager,PhD,Single,18722,5,3,1,3,Yes,2,No
7583,54,Male,HR,Manager,Master,Married,42902,12,4,2,1,Yes,4,No
7584,47,Female,Operations,Engineer,Master,Divorced,148108,7,9,2,2,Yes,2,Yes
7585,24,Male,Finance,Executive,High School,Married,18157,18,3,4,3,No,3,No
7586,23,Female,Finance,Clerk,Bachelor,Married,80322,15,0,1,1,Yes,2,No
7587,20,Male,Finance,Manager,Bachelor,Married,26917,17,3,2,1,Yes,3,No
7588,30,Female,IT,Engineer,Bachelor,Divorced,58419,6,5,3,1,No,3,No
7589,20,Female,Marketing,Engineer,PhD,Married,22555,8,14,1,2,No,1,No
7590,43,Female,Sales,Clerk,Master,Married,46382,0,10,3,1,Yes,4,No
7591,41,Male,IT,Analyst,High School,Married,118756,8,1,3,4,Yes,2,No
7592,23,Male,HR,Executive,PhD,Single,30350,9,6,2,2,Yes,1,No
7593,59,Female,HR,Executive,High School,Divorced,143452,17,8,1,1,Yes,2,Yes
7594,29,Male,Finance,Specialist,PhD,Single,138474,0,11,4,4,Yes,2,No
7595,53,Male,Sales,Manager,Bachelor,Divorced,66369,12,14,2,3,No,2,Yes
7596,19,Female,Finance,Analyst,High School,Married,80763,13,14,3,3,Yes,4,No
7597,28,Male,HR,Executive,Master,Divorced,71645,6,10,2,1,Yes,3,No
7598,56,Female,HR,Specialist,Master,Divorced,64303,7,9,2,3,No,2,No
7599,51,Male,Marketing,Manager,PhD,Divorced,116381,0,1,3,2,Yes,2,No
7600,43,Male,Marketing,Analyst,Bachelor,Divorced,46947,1,6,2,1,No,3,No
7601,35,Female,Marketing,Engineer,PhD,Single,107437,10,1,4,3,Yes,1,No
7602,38,Female,Finance,Manager,High School,Divorced,84507,0,8,3,1,Yes,1,No
7603,53,Female,Operations,Analyst,Master,Single,147076,11,11,1,3,No,4,No
7604,57,Female,Sales,Clerk,Master,Single,77320,7,0,3,2,No,3,Yes
7605,39,Male,Marketing,Executive,Master,Married,23002,2,12,4,1,No,2,No
7606,47,Male,IT,Manager,Master,Divorced,116964,9,3,1,4,No,4,No
7607,47,Male,Marketing,Specialist,High School,Married,119793,14,12,3,3,Yes,1,No
7608,25,Female,Finance,Engineer,Master,Divorced,74080,11,11,3,4,Yes,3,No
7609,51,Male,Sales,Specialist,PhD,Single,66779,1,14,2,1,No,3,No
7610,26,Male,Marketing,Manager,Master,Single,19708,4,1,1,3,Yes,2,No
7611,37,Male,Sales,Executive,High School,Single,86623,8,0,4,1,No,1,No
7612,57,Female,IT,Executive,Bachelor,Divorced,103737,17,14,4,2,Yes,3,Yes
7613,42,Female,HR,Analyst,Bachelor,Divorced,59452,5,12,3,2,Yes,2,No
7614,36,Male,Sales,Specialist,Master,Divorced,33309,10,1,2,3,No,3,Yes
7615,22,Male,Operations,Specialist,Bachelor,Divorced,139072,13,9,4,2,No,3,No
7616,28,Female,Marketing,Engineer,High School,Divorced,80763,0,5,2,4,No,3,No
7617,32,Female,Finance,Analyst,Master,Married,104220,3,4,1,2,No,1,No
7618,25,Female,Operations,Engineer,High School,Divorced,107098,6,11,2,2,No,1,No
7619,36,Female,Operations,Manager,Bachelor,Married,149800,8,12,2,1,No,1,Yes
7620,40,Male,Finance,Manager,Bachelor,Divorced,118532,16,0,3,1,No,4,No
7621,44,Female,Finance,Specialist,Master,Divorced,35099,16,14,4,3,No,1,No
7622,57,Male,Finance,Analyst,Bachelor,Divorced,85057,10,2,1,2,No,2,No
7623,49,Female,Operations,Clerk,Master,Divorced,99041,11,11,4,4,Yes,3,No
7624,43,Male,Sales,Executive,Master,Single,64494,14,9,1,4,No,3,No
7625,44,Male,Finance,Analyst,PhD,Single,37928,1,5,1,2,No,3,No
7626,36,Female,HR,Analyst,PhD,Married,58891,7,4,4,3,No,3,Yes
7627,59,Male,Operations,Manager,PhD,Married,68469,19,5,1,3,Yes,1,No
7628,46,Male,Operations,Executive,High School,Divorced,93463,1,7,4,4,No,4,No
7629,56,Male,Operations,Analyst,Bachelor,Divorced,45207,5,5,2,4,Yes,1,No
7630,58,Female,IT,Manager,Bachelor,Divorced,118136,0,10,1,1,No,3,Yes
7631,50,Female,Sales,Manager,PhD,Divorced,77852,17,13,4,2,No,1,No
7632,36,Female,Sales,Specialist,Master,Single,111691,3,4,2,2,Yes,1,No
7633,54,Male,Finance,Specialist,Master,Married,93963,7,10,2,2,Yes,1,Yes
7634,36,Male,Operations,Analyst,Master,Married,83710,7,3,2,4,Yes,1,No
7635,50,Male,Operations,Analyst,Master,Married,40313,13,4,2,4,Yes,3,No
7636,33,Male,Finance,Manager,High School,Single,121358,19,12,1,4,Yes,2,No
7637,40,Female,Sales,Specialist,Bachelor,Divorced,32410,13,10,4,1,No,3,No
7638,24,Male,Finance,Analyst,PhD,Single,70101,0,8,4,4,No,2,Yes
7639,43,Male,Finance,Executive,High School,Single,36023,19,13,2,1,Yes,3,Yes
7640,49,Male,Finance,Manager,Bachelor,Married,129433,2,9,3,1,No,2,No
7641,29,Female,Finance,Manager,High School,Single,114407,14,10,3,4,No,1,No
7642,25,Male,Finance,Analyst,Master,Married,23587,18,5,3,2,Yes,4,No
7643,22,Female,Marketing,Analyst,High School,Single,71655,0,4,3,3,No,4,Yes
7644,59,Female,Marketing,Analyst,High School,Married,66131,2,10,2,1,Yes,4,No
7645,45,Male,Operations,Executive,Master,Married,128043,19,10,3,2,Yes,1,No
7646,22,Male,Operations,Manager,Master,Divorced,46028,0,7,3,4,Yes,3,No
7647,43,Male,Marketing,Clerk,PhD,Married,115168,18,4,2,1,No,2,Yes
7648,22,Male,Sales,Executive,PhD,Single,139687,16,4,4,3,No,4,No
7649,39,Female,IT,Executive,Bachelor,Married,141387,12,7,4,4,Yes,2,No
7650,32,Female,Sales,Specialist,PhD,Single,85676,19,8,1,2,No,3,No
7651,30,Female,Operations,Manager,PhD,Married,28999,15,7,4,1,No,1,Yes
7652,45,Female,Marketing,Clerk,Bachelor,Divorced,138370,11,14,1,4,Yes,1,No
7653,50,Female,Sales,Manager,High School,Divorced,94314,6,14,1,4,No,2,No
7654,40,Female,IT,Executive,High School,Single,30108,16,8,1,4,No,2,No
7655,50,Female,Finance,Analyst,High School,Married,57972,10,14,4,2,No,2,No
7656,35,Female,HR,Manager,Master,Single,52454,7,8,2,4,Yes,4,No
7657,47,Female,Marketing,Manager,Bachelor,Divorced,83766,9,7,2,3,Yes,4,No
7658,43,Female,Marketing,Analyst,High School,Single,56004,15,13,4,3,Yes,4,No
7659,33,Male,IT,Clerk,PhD,Single,31834,9,6,1,3,Yes,4,Yes
7660,30,Male,Finance,Clerk,PhD,Married,147331,7,14,3,3,Yes,1,No
7661,56,Male,Finance,Manager,PhD,Divorced,137080,4,14,2,2,No,4,Yes
7662,50,Female,HR,Analyst,Bachelor,Divorced,55343,16,12,3,1,No,3,No
7663,43,Male,Finance,Specialist,Bachelor,Married,110525,12,6,3,4,Yes,2,No
7664,18,Female,IT,Manager,PhD,Married,42927,9,11,3,3,No,2,No
7665,55,Female,Operations,Analyst,Master,Married,43250,9,0,4,2,Yes,4,No
7666,19,Male,Finance,Executive,Master,Divorced,59448,11,14,1,4,No,4,No
7667,23,Female,Operations,Specialist,High School,Divorced,127786,11,14,4,4,Yes,3,No
7668,55,Male,Operations,Analyst,High School,Married,26224,6,6,1,4,Yes,1,No
7669,59,Female,IT,Manager,High School,Single,98414,10,14,1,3,No,2,No
7670,41,Female,Marketing,Engineer,High School,Divorced,106184,19,9,3,3,Yes,4,No
7671,35,Male,Marketing,Clerk,High School,Married,27304,11,5,3,4,Yes,1,No
7672,44,Male,Marketing,Manager,Bachelor,Married,16578,3,13,2,4,No,2,No
7673,58,Male,Sales,Analyst,Bachelor,Single,41315,17,11,4,2,Yes,3,No
7674,25,Male,Marketing,Specialist,Master,Married,122511,9,0,2,2,No,3,Yes
7675,45,Male,IT,Specialist,Master,Single,38377,19,9,1,4,Yes,4,No
7676,27,Male,HR,Analyst,Bachelor,Single,42541,1,12,4,2,Yes,2,No
7677,34,Female,Finance,Clerk,Master,Divorced,112342,0,9,4,3,No,3,No
7678,46,Female,Marketing,Manager,PhD,Married,32943,13,7,2,3,Yes,3,No
7679,23,Female,Sales,Specialist,Master,Divorced,149928,16,8,4,4,Yes,2,No
7680,31,Female,Operations,Specialist,PhD,Divorced,104752,3,10,3,1,No,2,No
7681,39,Male,Sales,Engineer,PhD,Divorced,63638,8,10,3,3,Yes,1,Yes
7682,23,Female,IT,Executive,High School,Married,20819,6,1,3,1,No,1,No
7683,43,Female,HR,Engineer,Master,Married,117172,16,12,1,3,No,1,No
7684,56,Male,Marketing,Executive,PhD,Married,55072,2,3,2,1,No,4,No
7685,29,Female,Marketing,Specialist,Master,Divorced,126065,0,10,3,1,No,1,No
7686,52,Male,Sales,Executive,Master,Single,144076,9,6,1,1,Yes,3,No
7687,31,Male,IT,Manager,Bachelor,Divorced,107272,4,13,1,2,No,1,Yes
7688,39,Male,Sales,Specialist,Bachelor,Single,102659,3,11,2,2,Yes,2,No
7689,40,Female,Sales,Specialist,High School,Married,145382,18,12,3,1,No,2,Yes
7690,24,Male,HR,Executive,Master,Married,114118,5,10,4,4,No,4,Yes
7691,57,Female,IT,Analyst,Bachelor,Divorced,79121,5,12,1,2,No,4,No
7692,42,Female,HR,Executive,PhD,Single,92053,8,0,4,3,Yes,1,No
7693,30,Female,IT,Executive,PhD,Married,142376,19,7,1,2,Yes,2,No
7694,38,Male,Marketing,Clerk,High School,Married,147395,8,11,3,2,No,1,No
7695,58,Male,Finance,Clerk,PhD,Divorced,105116,14,8,1,3,No,2,No
7696,27,Male,Operations,Manager,Master,Divorced,63989,19,12,1,3,No,2,No
7697,26,Female,Finance,Manager,PhD,Divorced,89986,7,12,2,1,No,3,Yes
7698,32,Female,IT,Analyst,High School,Single,37974,1,7,2,2,Yes,3,Yes
7699,19,Male,Finance,Clerk,High School,Single,45717,9,1,4,4,No,1,No
7700,42,Female,Sales,Engineer,PhD,Married,144062,13,7,2,3,No,3,No
7701,30,Male,Marketing,Manager,Master,Divorced,82241,1,7,2,3,No,4,No
7702,51,Male,Operations,Manager,Bachelor,Married,43517,12,1,4,2,No,3,No
7703,51,Female,Operations,Clerk,Master,Single,141025,18,10,4,4,No,3,No
7704,52,Female,Operations,Clerk,Master,Married,99763,6,8,2,2,Yes,1,No
7705,55,Male,Marketing,Analyst,Master,Married,82669,11,0,3,1,No,4,No
7706,20,Female,Finance,Clerk,PhD,Divorced,17578,5,6,1,4,Yes,1,No
7707,59,Male,Operations,Executive,Bachelor,Married,21551,2,12,3,2,No,2,Yes
7708,23,Male,Operations,Specialist,Master,Divorced,145764,4,14,3,3,Yes,3,No
7709,36,Female,IT,Engineer,Bachelor,Married,68768,3,1,2,2,No,4,No
7710,20,Male,Sales,Specialist,High School,Married,83116,13,7,3,1,Yes,2,Yes
7711,35,Female,IT,Executive,Bachelor,Single,70390,5,7,1,4,Yes,4,No
7712,56,Male,Finance,Executive,PhD,Single,145751,16,3,3,4,No,2,No
7713,26,Female,Marketing,Specialist,High School,Married,22113,16,7,4,2,Yes,2,No
7714,29,Female,Marketing,Executive,High School,Married,98074,12,4,3,2,No,1,Yes
7715,22,Male,IT,Manager,Master,Divorced,109092,11,8,2,4,Yes,1,No
7716,20,Female,HR,Specialist,Bachelor,Single,64684,1,0,3,2,No,3,No
7717,28,Female,IT,Executive,High School,Single,15887,13,12,3,3,Yes,2,No
7718,47,Male,HR,Manager,High School,Married,132613,4,4,4,3,No,4,No
7719,21,Female,IT,Clerk,Bachelor,Divorced,116901,7,13,2,4,Yes,2,Yes
7720,22,Male,HR,Engineer,Bachelor,Single,79143,14,12,1,3,No,1,Yes
7721,18,Female,HR,Engineer,High School,Married,111254,8,8,2,4,No,4,No
7722,44,Male,Operations,Executive,High School,Married,139257,15,14,2,3,Yes,4,Yes
7723,45,Male,Operations,Engineer,Bachelor,Married,35990,12,5,3,1,Yes,3,No
7724,46,Male,HR,Manager,PhD,Married,112113,14,3,2,3,Yes,2,No
7725,35,Male,HR,Clerk,Bachelor,Married,73270,3,0,2,3,No,3,Yes
7726,29,Female,Sales,Executive,PhD,Single,34056,15,12,1,1,No,3,No
7727,30,Male,HR,Analyst,High School,Single,84568,11,9,3,3,No,2,No
7728,58,Female,Operations,Specialist,Master,Divorced,80369,19,14,1,3,Yes,1,No
7729,19,Male,HR,Engineer,Bachelor,Married,124578,11,11,1,3,No,1,Yes
7730,54,Female,Marketing,Engineer,High School,Divorced,125927,14,13,2,2,No,4,No
7731,33,Male,Sales,Executive,High School,Married,35230,4,5,1,1,No,1,Yes
7732,41,Female,HR,Specialist,Master,Married,31679,0,10,4,3,No,3,Yes
7733,52,Female,Operations,Specialist,Bachelor,Married,55492,19,13,1,4,No,1,No
7734,39,Male,Operations,Engineer,High School,Divorced,96845,2,6,2,4,No,4,No
7735,53,Male,Finance,Engineer,PhD,Married,137072,7,6,2,4,Yes,1,Yes
7736,28,Male,Operations,Analyst,Master,Divorced,75092,6,8,3,1,No,2,No
7737,46,Female,Sales,Specialist,PhD,Single,124575,12,3,2,4,Yes,3,No
7738,52,Female,Operations,Manager,Bachelor,Married,37417,9,3,2,3,No,3,No
7739,32,Female,Marketing,Executive,PhD,Divorced,112447,16,4,4,2,No,3,Yes
7740,48,Female,IT,Executive,Master,Single,36834,10,11,2,3,Yes,4,No
7741,59,Male,Marketing,Analyst,High School,Married,148047,7,13,3,3,Yes,3,No
7742,58,Male,Marketing,Analyst,Master,Single,87934,14,8,1,4,Yes,4,No
7743,33,Male,Sales,Manager,High School,Married,19278,11,14,2,4,Yes,3,No
7744,27,Male,Sales,Clerk,High School,Divorced,62395,17,14,3,2,Yes,1,Yes
7745,49,Female,Finance,Executive,PhD,Married,88461,9,1,2,2,No,2,Yes
7746,19,Female,Operations,Specialist,Master,Married,72580,11,3,1,1,No,3,Yes
7747,41,Male,Finance,Engineer,Master,Divorced,97383,3,13,1,4,No,1,No
7748,40,Female,Sales,Manager,High School,Divorced,134925,14,8,2,1,No,1,No
7749,19,Male,Operations,Executive,Master,Divorced,60246,17,5,2,4,Yes,2,No
7750,55,Female,Sales,Specialist,Bachelor,Married,55439,12,13,3,3,No,1,No
7751,48,Female,Sales,Manager,Bachelor,Single,88454,16,5,1,4,No,4,No
7752,57,Female,IT,Clerk,PhD,Divorced,84447,0,6,2,3,Yes,3,No
7753,43,Female,Marketing,Specialist,PhD,Single,61970,4,4,2,4,No,1,No
7754,46,Female,Finance,Executive,Master,Divorced,19412,16,3,2,2,No,3,No
7755,20,Female,Finance,Engineer,PhD,Divorced,48485,19,10,2,4,Yes,2,Yes
7756,31,Male,HR,Specialist,Master,Married,32041,17,2,3,3,Yes,2,No
7757,42,Female,IT,Executive,PhD,Divorced,16212,8,1,4,1,Yes,2,No
7758,18,Male,Sales,Manager,Bachelor,Single,86971,9,6,3,2,Yes,1,No
7759,20,Male,Sales,Clerk,High School,Married,140150,16,4,1,2,No,1,Yes
7760,43,Male,IT,Specialist,High School,Divorced,20536,0,0,1,2,Yes,1,Yes
7761,35,Male,Operations,Manager,Bachelor,Single,133166,3,3,4,3,Yes,4,Yes
7762,26,Male,Finance,Manager,High School,Married,86108,17,8,3,4,Yes,1,Yes
7763,55,Male,Sales,Analyst,Master,Single,106342,14,14,4,4,No,2,No
7764,40,Female,HR,Manager,Master,Married,108085,14,7,4,1,Yes,4,Yes
7765,38,Female,Finance,Specialist,Bachelor,Married,69631,0,10,1,2,Yes,2,No
7766,18,Female,Marketing,Clerk,Bachelor,Married,107124,0,6,3,1,Yes,2,No
7767,38,Male,IT,Engineer,Bachelor,Divorced,59635,10,4,2,2,Yes,4,Yes
7768,44,Male,Finance,Analyst,Bachelor,Married,63260,10,0,2,2,No,3,No
7769,59,Male,Marketing,Manager,High School,Divorced,52861,5,11,4,4,No,3,No
7770,23,Female,HR,Specialist,High School,Divorced,102512,0,4,3,1,No,3,No
7771,53,Female,Operations,Executive,High School,Divorced,45299,13,14,2,4,Yes,4,No
7772,45,Female,IT,Analyst,Master,Divorced,112037,5,7,2,2,Yes,1,No
7773,34,Male,Operations,Clerk,PhD,Married,146154,16,3,3,3,Yes,3,No
7774,57,Male,Sales,Executive,Master,Divorced,35146,8,11,2,1,No,2,No
7775,20,Male,Operations,Clerk,PhD,Single,131088,16,4,1,1,Yes,1,No
7776,29,Female,Sales,Executive,Bachelor,Single,111590,13,7,2,4,Yes,4,No
7777,56,Male,Marketing,Engineer,Bachelor,Married,28599,18,4,1,2,No,1,No
7778,29,Male,Finance,Clerk,High School,Divorced,65489,7,13,4,4,Yes,3,No
7779,19,Male,HR,Executive,High School,Single,104060,11,3,3,1,No,1,No
7780,39,Male,Marketing,Clerk,PhD,Single,62257,1,10,1,3,Yes,4,No
7781,40,Female,HR,Analyst,PhD,Divorced,95431,2,14,2,2,No,4,No
7782,47,Female,Operations,Clerk,High School,Divorced,45586,12,3,1,3,Yes,1,No
7783,22,Male,HR,Specialist,Bachelor,Married,26416,4,12,2,3,No,3,Yes
7784,26,Male,Operations,Clerk,High School,Single,89421,17,5,2,3,No,4,No
7785,38,Female,HR,Executive,Bachelor,Married,139024,0,9,1,4,No,2,Yes
7786,28,Female,IT,Clerk,Bachelor,Single,34640,4,0,2,1,Yes,2,No
7787,22,Male,Marketing,Engineer,Master,Divorced,106964,11,3,1,4,No,2,No
7788,52,Female,IT,Manager,Master,Single,44059,18,13,4,2,No,3,No
7789,44,Female,Finance,Analyst,PhD,Single,127542,5,0,4,2,Yes,1,No
7790,19,Male,Finance,Specialist,Bachelor,Single,146935,1,14,4,3,No,4,Yes
7791,41,Female,Sales,Executive,High School,Divorced,130937,1,11,4,3,No,3,No
7792,48,Female,Sales,Clerk,Bachelor,Divorced,57178,19,5,2,2,No,1,No
7793,50,Female,Sales,Clerk,PhD,Single,78427,12,7,3,2,Yes,4,No
7794,56,Female,Finance,Clerk,Bachelor,Single,85342,13,3,3,3,No,4,Yes
7795,47,Male,HR,Analyst,Bachelor,Divorced,61594,5,7,1,2,Yes,2,No
7796,54,Female,Operations,Specialist,PhD,Divorced,24686,11,13,4,3,Yes,2,No
7797,45,Female,HR,Manager,Bachelor,Divorced,62342,12,1,4,3,No,3,Yes
7798,48,Male,Marketing,Engineer,Master,Single,97287,7,4,1,3,Yes,4,No
7799,28,Female,Finance,Specialist,PhD,Married,67245,13,14,3,3,Yes,4,Yes
7800,40,Male,Operations,Engineer,Master,Married,31737,17,13,3,1,Yes,2,No
7801,19,Male,Operations,Specialist,PhD,Divorced,111675,3,14,4,2,Yes,4,No
7802,57,Female,Operations,Executive,Bachelor,Married,97248,5,2,4,2,No,4,No
7803,58,Female,Sales,Manager,Master,Single,57453,5,13,3,2,Yes,3,No
7804,44,Female,Operations,Manager,Master,Married,26021,14,6,4,3,No,2,No
7805,52,Female,Operations,Analyst,High School,Married,147558,12,12,4,4,No,2,No
7806,19,Female,Finance,Specialist,Master,Married,126786,6,8,4,4,Yes,2,No
7807,56,Male,HR,Clerk,Master,Divorced,54660,12,0,3,1,Yes,4,No
7808,54,Female,HR,Manager,Bachelor,Single,52611,5,14,4,2,No,3,Yes
7809,38,Male,IT,Specialist,Master,Divorced,106414,5,7,4,3,No,4,No
7810,22,Female,IT,Clerk,Master,Married,17668,13,3,4,3,Yes,2,Yes
7811,38,Male,Marketing,Analyst,Master,Divorced,69223,2,12,2,1,No,4,No
7812,46,Female,Finance,Specialist,Bachelor,Single,46030,10,9,1,1,Yes,3,No
7813,37,Female,IT,Specialist,PhD,Single,15637,12,10,1,3,No,3,No
7814,55,Female,IT,Executive,Bachelor,Single,17641,2,4,4,4,Yes,1,Yes
7815,37,Female,Finance,Specialist,Master,Single,137920,11,11,3,2,Yes,2,No
7816,42,Female,HR,Executive,PhD,Married,125481,19,0,1,3,No,4,No
7817,19,Male,Marketing,Clerk,Bachelor,Married,23962,4,4,4,1,No,1,No
7818,49,Female,Marketing,Clerk,Bachelor,Married,111611,12,8,4,3,Yes,1,No
7819,43,Female,Marketing,Manager,PhD,Married,134062,10,7,1,4,Yes,3,No
7820,23,Female,IT,Analyst,High School,Married,22638,16,7,2,3,No,2,No
7821,58,Male,HR,Executive,Master,Divorced,117014,9,5,2,1,No,1,No
7822,20,Female,Marketing,Manager,High School,Single,106765,11,11,1,1,No,2,Yes
7823,50,Male,Finance,Engineer,Master,Married,100157,5,8,4,3,No,2,No
7824,18,Female,Marketing,Manager,Master,Single,129769,4,3,2,1,Yes,3,Yes
7825,22,Male,Sales,Clerk,High School,Single,21507,0,5,3,4,Yes,3,Yes
7826,30,Female,HR,Engineer,High School,Married,20165,19,2,1,2,Yes,1,No
7827,36,Female,Sales,Manager,Master,Married,138141,19,1,2,2,No,1,No
7828,29,Male,HR,Specialist,PhD,Single,62572,14,8,2,2,Yes,3,Yes
7829,42,Female,Operations,Analyst,PhD,Single,18706,15,4,1,1,No,4,Yes
7830,52,Male,Finance,Executive,High School,Single,135923,9,10,4,4,No,4,No
7831,29,Female,Operations,Specialist,High School,Divorced,111147,7,1,1,4,No,1,No
7832,47,Female,IT,Engineer,Bachelor,Divorced,84650,1,4,3,3,No,4,No
7833,22,Male,IT,Analyst,PhD,Single,17317,6,5,4,3,Yes,1,No
7834,51,Female,Operations,Manager,PhD,Divorced,117976,0,7,2,3,No,2,No
7835,39,Male,HR,Specialist,Master,Single,94859,19,4,4,4,Yes,1,No
7836,56,Male,Marketing,Clerk,Bachelor,Single,58871,5,14,1,4,No,4,No
7837,30,Female,Sales,Clerk,Master,Married,95286,12,11,4,3,No,1,No
7838,20,Female,Finance,Analyst,Bachelor,Single,139614,11,1,2,4,Yes,4,No
7839,37,Female,Marketing,Clerk,PhD,Married,149886,18,12,2,2,Yes,1,No
7840,48,Male,IT,Executive,Master,Married,127655,16,6,2,3,Yes,3,No
7841,22,Male,Marketing,Analyst,Bachelor,Single,52483,4,4,2,3,Yes,2,No
7842,41,Female,Operations,Analyst,Master,Divorced,119950,14,12,1,1,No,1,No
7843,57,Male,Operations,Clerk,Bachelor,Single,129058,13,10,1,1,No,3,Yes
7844,50,Male,Sales,Analyst,High School,Single,25091,2,1,3,3,Yes,2,Yes
7845,25,Male,IT,Manager,Master,Divorced,70991,4,11,1,2,No,4,No
7846,41,Male,HR,Engineer,High School,Married,31964,13,5,2,4,Yes,3,No
7847,37,Female,Finance,Specialist,Bachelor,Divorced,67473,7,10,3,2,Yes,3,No
7848,33,Female,Operations,Engineer,Master,Single,149873,10,6,4,2,No,2,No
7849,29,Female,Finance,Specialist,Bachelor,Single,30447,14,7,1,4,No,2,No
7850,30,Male,IT,Clerk,Bachelor,Divorced,106919,12,2,1,1,No,3,No
7851,59,Male,HR,Executive,High School,Divorced,48496,4,10,3,4,No,3,No
7852,56,Male,Operations,Executive,Master,Divorced,58397,12,3,1,2,No,1,No
7853,42,Male,Sales,Clerk,PhD,Married,70932,2,11,1,4,Yes,4,No
7854,49,Female,Finance,Clerk,Bachelor,Divorced,50191,12,5,1,1,No,3,Yes
7855,41,Male,IT,Analyst,High School,Single,75235,10,2,2,4,Yes,2,No
7856,26,Male,Finance,Executive,PhD,Divorced,66528,8,10,3,4,No,2,No
7857,57,Female,HR,Engineer,High School,Single,54401,3,5,3,4,No,2,Yes
7858,40,Female,Sales,Clerk,High School,Married,148319,16,8,2,2,No,4,No
7859,30,Female,HR,Engineer,High School,Married,71312,14,11,3,4,Yes,2,No
7860,49,Male,Operations,Specialist,Bachelor,Divorced,102479,17,4,4,4,Yes,3,No
7861,32,Male,Marketing,Engineer,PhD,Single,108784,15,1,1,1,Yes,3,Yes
7862,53,Male,HR,Executive,Bachelor,Married,67960,1,9,2,1,Yes,4,No
7863,22,Male,HR,Specialist,Bachelor,Divorced,90422,5,1,4,1,Yes,4,No
7864,39,Male,Finance,Engineer,Master,Married,52299,11,13,2,4,Yes,4,No
7865,33,Male,HR,Analyst,PhD,Divorced,115041,4,10,2,3,No,2,No
7866,58,Female,IT,Analyst,Master,Single,53465,16,6,3,1,No,2,No
7867,27,Male,Operations,Executive,High School,Divorced,54787,18,13,4,4,No,2,Yes
7868,41,Female,Finance,Analyst,PhD,Single,37444,11,3,4,1,No,1,Yes
7869,35,Female,Finance,Clerk,PhD,Married,65113,4,8,2,1,No,3,No
7870,35,Female,Marketing,Specialist,Bachelor,Single,45968,6,8,2,4,Yes,2,No
7871,24,Male,Operations,Executive,High School,Single,39158,1,5,4,2,Yes,3,Yes
7872,21,Male,IT,Specialist,Bachelor,Married,43630,11,9,2,1,No,1,Yes
7873,43,Female,Operations,Engineer,Master,Single,18919,4,12,3,3,Yes,3,Yes
7874,22,Male,HR,Clerk,High School,Single,74768,7,4,3,2,Yes,1,Yes
7875,33,Male,Marketing,Executive,Bachelor,Divorced,127879,4,6,3,2,Yes,3,Yes
7876,52,Female,IT,Engineer,Bachelor,Single,88967,15,4,2,3,Yes,1,No
7877,43,Male,Marketing,Engineer,Bachelor,Divorced,51022,8,12,1,1,No,3,No
7878,35,Male,Operations,Engineer,High School,Single,111565,0,8,4,4,No,1,No
7879,46,Male,Sales,Engineer,Master,Married,104547,4,8,3,1,Yes,2,No
7880,40,Male,Operations,Engineer,PhD,Single,142406,0,14,1,2,No,2,No
7881,31,Female,HR,Executive,Bachelor,Single,56459,16,6,1,3,Yes,4,No
7882,32,Female,Marketing,Analyst,High School,Single,47105,0,14,3,4,No,3,No
7883,50,Male,Sales,Engineer,PhD,Divorced,74574,14,3,3,2,No,1,No
7884,42,Male,HR,Clerk,Bachelor,Married,61138,4,0,1,2,No,2,No
7885,38,Male,Marketing,Executive,High School,Married,90157,8,14,3,1,No,3,No
7886,34,Female,Marketing,Manager,Master,Single,89254,17,3,1,1,No,1,No
7887,40,Male,Operations,Analyst,Bachelor,Single,37235,5,11,1,3,Yes,1,No
7888,34,Male,Marketing,Clerk,High School,Divorced,49576,11,13,2,2,No,1,No
7889,31,Female,Marketing,Engineer,Bachelor,Married,141827,13,2,1,3,No,1,No
7890,46,Male,Finance,Executive,High School,Single,88711,6,0,2,2,Yes,4,No
7891,37,Female,Marketing,Executive,Master,Single,46935,6,12,2,3,No,3,No
7892,47,Male,Operations,Engineer,Master,Married,128330,18,9,3,3,No,1,Yes
7893,36,Female,Finance,Clerk,High School,Single,52436,5,3,4,3,Yes,1,No
7894,56,Male,Finance,Executive,PhD,Single,37264,2,6,3,3,Yes,2,Yes
7895,30,Male,Sales,Specialist,Master,Married,132966,15,1,4,4,Yes,1,No
7896,35,Female,HR,Analyst,Bachelor,Divorced,123781,15,12,1,4,Yes,1,No
7897,40,Female,Finance,Clerk,Master,Single,40627,17,11,3,2,Yes,4,No
7898,50,Female,IT,Engineer,Bachelor,Single,141174,4,11,3,3,Yes,1,No
7899,56,Female,Finance,Clerk,Master,Married,105609,19,14,3,2,Yes,1,No
7900,57,Female,IT,Specialist,Master,Married,149938,3,6,3,3,Yes,3,No
7901,35,Male,Sales,Clerk,Bachelor,Divorced,146922,15,14,1,1,No,3,No
7902,26,Female,IT,Manager,Master,Divorced,49912,3,5,4,2,Yes,3,No
